DeptTag,CourseNum,CourseName,PreReqs,reqsFilled,TermsOffered
RELG,245,Buddha,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
RELG,247,The Islamic Republic: Explorations in Religion and Nationalism,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
RELG,249,Religion and American Public Life,None,"['QRE', 'WRC', 'IDS', 'HUM']",['Fall 2019']
,,,,,
RELG,254,Zen Buddhism,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
RELG,262,Islamic Africa,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
RELG,263,Sufism,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
RELG,264,"Islam, Politics, and the Secular",None,"['WRC', 'HUM', 'INS']",['Winter 2020']
,,,,,
RELG,265,"Religion and Violence: Hindus, Muslims, Jews",None,"['WRC', 'HUM', 'INS']",[]
,,,,,
RELG,268,The Perfumed Life: Islamic Sources of the Self,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
RELG,270,Philosophy of Religion,None,"['WRC', 'HUM']",[]
,,,,,
RELG,271,Religion and Critical Theory,None,"['WRC', 'HUM', 'INS']",['Spring 2020']
,,,,,
RELG,273,Religious Approaches to Death,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
RELG,276,Pilgrimage and Sacred Space in Japan Program: Field Studies Sacred Sites,Prerequisites: Participation in OCS Religion in Kyoto program,"['HUM', 'INS']",[]
,,,,,
RELG,279,Pilgrimage and Sacred Space in Japan Program: Pilgrimage & Sacred Space in Japan,Prerequisites: Participation in OCS Religion in Kyoto program,"['HUM', 'INS']",[]
,,,,,
RELG,282,Samurai: Ethics of Death and Loyalty,None,"['WRC', 'HUM', 'INS']",['Fall 2019']
,,,,,
RELG,287,Many Marys,None,"['WRC', 'IDS', 'HUM']",['Spring 2020']
,,,,,
RELG,289,Global Religions in Minnesota,None,"['WRC', 'IDS', 'HUM']",['Spring 2020']
,,,,,
RELG,300,Theories and Methods in the Study of Religion,None,['HUM'],['Winter 2020']
,,,,,
RELG,322,Apocalypse How?,None,"['WRC', 'IDS', 'HUM']",['Winter 2020']
,,,,,
RELG,329,Modernity and Tradition,None,"['WRC', 'HUM']",[]
,,,,,
RELG,344,Lived Religion in America,None,"['WRC', 'IDS', 'HUM']",[]
,,,,,
RELG,353,"Saints, Goddesses, and Whores",None,"['WRC', 'HUM', 'INS']",[]
,,,,,
RELG,357,Televangelists and Cyber-Shaykhs: Explorations in Religion and Media,None,"['WRC', 'SOC', 'INS']",[]
,,,,,
RELG,359,Buddhist Studies India Program: Buddhist Meditation Traditions,Prerequisites: Acceptance into the Carleton-Antioch Program required,['INS'],['Fall 2019']
,,,,,
RELG,362,Spirit Possession,None,"['WRC', 'HUM', 'INS']",['Spring 2020']
,,,,,
RELG,365,Mysticism,None,['HUM'],[]
,,,,,
RELG,380,Radical Critiques of Christianity,None,['HUM'],[]
,,,,,
RELG,399,Senior Research Seminar,Prerequisites: Religion 300 and acceptance of proposal for senior integrative exercise and instructor permission.,['HUM'],['Winter 2020']
,,,,,
RELG,400,Integrative Exercise,None,[],['Spring 2020']
,,,,,
SOAN,110,Introduction to Anthropology,None,"['SOC', 'INS']","['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
SOAN,111,Introduction to Sociology,None,['SOC'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
SOAN,114,Modern Families: An Introduction to the Sociology of the Family,None,"['QRE', 'IDS', 'SOC']",['Fall 2019']
,,,,,
SOAN,134,Economic Anthropology,None,"['SOC', 'INS']",[]
,,,,,
SOAN,140,Animals and Society,None,['SOC'],['Fall 2019']
,,,,,
SOAN,151,Global Minnesota: An Anthropology of Our State,None,"['WRC', 'IDS', 'SOC']",[]
,,,,,
SOAN,170,Investigating (In)Equality: Comparative Welfare States,None,"['IDS', 'SOC']",['Winter 2020']
,,,,,
SOAN,180,Anthropology and Colonialism in Africa,None,"['WRC', 'SOC', 'INS']",[]
,,,,,
SOAN,203,Anthropology of Good Intentions,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['SOC', 'INS']",['Fall 2019']
,,,,,
SOAN,222,Anthropology of Humor,Prerequisites: Previous coursework in Sociology/Anthropology,['SOC'],['Winter 2020']
,,,,,
SOAN,226,Anthropology of Gender,Prerequisites: The department strongly recommends that 110 or 111 be taken prior to enrolling in courses numbered 200 or above.,"['WRC', 'SOC', 'INS']",[]
,,,,,
SOAN,228,Public Sociology of Religion,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses number 200 or above,"['SOC', 'INS']",[]
,,,,,
SOAN,233,Anthropology of Food,None,"['SOC', 'INS']",['Winter 2020']
,,,,,
SOAN,239,Social Statistics,None,"['FSR', 'QRE']",['Winter 2020']
,,,,,
SOAN,240,Methods of Social Research,Prerequisites: Sociology/Anthropology 110 or 111; Sociology/Anthropology 239 or Mathematics 215,"['QRE', 'WRC', 'SOC']",['Spring 2020']
,,,,,
SOAN,248,Genocide: An Anthropological Perspective,None,"['SOC', 'INS']",[]
,,,,,
SOAN,256,Africa: Representation and Conflict,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['WRC', 'SOC', 'INS']",['Spring 2020']
,,,,,
SOAN,257,India Program: Culture and Politics in India,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['SOC', 'INS']",[]
,,,,,
SOAN,259,Comparative Issues in Native North America,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['IDS', 'SOC']",[]
,,,,,
SOAN,262,Anthropology of Health and Illness,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['WRC', 'SOC', 'INS']",['Winter 2020']
,,,,,
SOAN,263,Terrorism,"Prerequisites: Previous courses in anthropology or religion would offer  helpful background, but are not required.","['WRC', 'IDS', 'SOC']",['Winter 2020']
,,,,,
SOAN,268,African Popular Culture,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 by taken prior to enrolling in courses numbered 200 or above,"['SOC', 'INS']",[]
,,,,,
SOAN,272,Sociological Perspectives on Race and Ethnicity in the United States,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['QRE', 'IDS', 'SOC']",['Fall 2019']
,,,,,
SOAN,278,Urban Ethnography and the American Experience,Prerequisites: The department strongly recommends that 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['IDS', 'SOC']",[]
,,,,,
SOAN,288,"Diversity, Democracy, Inequality in America",Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses number 200 or above,"['IDS', 'SOC']",[]
,,,,,
SOAN,314,Contemporary Issues in Critical Criminology,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['QRE', 'WRC', 'IDS', 'SOC']",['Fall 2019']
,,,,,
SOAN,322,Buddhist Studies India Program: Contemporary Buddhist Culture,Prerequisites: Acceptance into the Buddhist Studies Program required,['INS'],['Fall 2019']
,,,,,
SOAN,323,"Mother Earth: Women, Development and the Environment",Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['WRC', 'SOC', 'INS']",[]
,,,,,
SOAN,325,Sociology of Adoption and Assisted Reproduction,Prerequisites: Prior Sociology/Anthropology course or instructor permission,"['IDS', 'SOC']",[]
,,,,,
SOAN,330,Sociological Thought and Theory,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['WRC', 'SOC']",['Fall 2019']
,,,,,
SOAN,331,Anthropological Thought and Theory,Prerequisites: Sociology/Anthropology 110 or 111 or instructor permission,"['WRC', 'SOC', 'INS']",['Winter 2020']
,,,,,
SOAN,333,Environmental Anthropology,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['WRC', 'SOC', 'INS']",['Winter 2020']
,,,,,
SOAN,343,Advanced Ethnographic Workshop,Prerequisites: The department strongly recommends that 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['SOC', 'INS']",['Spring 2020']
,,,,,
SOAN,353,Ethnography of Latin America,Prerequisites: The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above,"['SOC', 'INS']",[]
,,,,,
SOAN,395,Ethnography of Reproduction,Prerequisites: Sociology/Anthropology 110 or 111 and 226 or 262; or instructor permission,"['WRC', 'SOC', 'INS']",['Spring 2020']
,,,,,
SOAN,396,Advanced Sociological and Anthropological Writing,Prerequisites: Completion of Sociology/Anthropology 240 or submission of a topic statement in the preceding spring term and submission of a comps thesis proposal on the first day of fall term. Senior Sociology/Anthropology major or instructor permission,"['WRC', 'SOC']",['Fall 2019']
,,,,,
SOAN,400,Integrative Exercise,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
SPAN,101,Elementary Spanish,None,[],['Fall 2019']
,,,,,
SPAN,102,Elementary Spanish,Prerequisites: Spanish 101 or equivalent,[],['Winter 2020']
,,,,,
SPAN,103,Intermediate Spanish,Prerequisites: Spanish 102 or equivalent,[],['Spring 2020']
,,,,,
SPAN,204,Intermediate Spanish,Prerequisites: Spanish 103 or equivalent,[],"['Fall 2019', 'Winter 2020']"
,,,,,
SPAN,205,Conversation and Composition,Prerequisites: Spanish 204 or equivalent,"['INS', 'LAA']","['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
SPAN,206,"Civic Engagement, Social Change, and the Participatory Video",Prerequisites: Spanish 205,"['IDS', 'ARP']",[]
,,,,,
SPAN,208,Coffee and News,Prerequisites: Spanish 204 or equivalent,"['INS', 'LAA']","['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
SPAN,211,Welcome to the International Film Forum!,Prerequisites: Spanish 204 or equivalent,"['SOC', 'INS']",[]
,,,,,
SPAN,212,Navigating Madrid,None,[],['Fall 2019']
,,,,,
SPAN,223,Women and Revolution in Latin America,Prerequisites: Spanish 204 or proficiency,"['INS', 'LAA']",[]
,,,,,
SPAN,225,Exile in Literature and History,Prerequisites: Spanish 204 or equivalent,"['WRC', 'INS']",['Spring 2020']
,,,,,
SPAN,229,Madrid Program: Current Issues in Spanish Politics,Prerequisites: Spanish 205 or higher and acceptance in Madrid OCS Program,"['SOC', 'INS']",['Fall 2019']
,,,,,
SPAN,239,Visions and Visionaries: An Introduction to Visual Communication Analysis and Media Archeology,Prerequisites: Spanish 205 and concurrent registration in Spanish 206,"['WRC', 'HUM', 'INS']",[]
,,,,,
SPAN,242,Introduction to Latin American Literature,Prerequisites: Spanish 204 or proficiency,"['INS', 'LAA']",['Winter 2020']
,,,,,
SPAN,244,Spain Today: Recent Changes through Narrative and Film,Prerequisites: Spanish 204 or equivalent and concurrent registration in  Spanish 206,"['INS', 'LAA']",['Spring 2020']
,,,,,
SPAN,262,Myth and History in Central American Literature,Prerequisites: Spanish 204 or equivalent,"['INS', 'LAA']",[]
,,,,,
SPAN,263,History of Human Rights,Prerequisites: Spanish 204 or equivalent,"['INS', 'LAA']",[]
,,,,,
SPAN,265,The Old and the New in Contemporary Peru,None,[],[]
,,,,,
SPAN,277,The Poem as Artifact: Art and Work in Contemporary Spanish American Poetry,Prerequisites: Spanish 204 or equivalent,['LAA'],['Fall 2019']
,,,,,
SPAN,278,Introduction to the Study of Hispanic Linguistics,Prerequisites: Spanish 205 or equivalent,"['HUM', 'INS']",[]
,,,,,
SPAN,321,Murder as a Fine Art: The Detective Novel in Latin America,Prerequisites: Spanish 205 or above,"['INS', 'LAA']",[]
,,,,,
SPAN,323,The Other American Revolutions,Prerequisites: Spanish 205 and above.,"['INS', 'LAA']",[]
,,,,,
SPAN,326,"Muslims, Christians, and Jews in Early Modern Spain",Prerequisites: Spanish 205 or above,['INS'],[]
,,,,,
SPAN,328,The Contemporary Spanish Fictional Essay,Prerequisites: Spanish 205 or 207,"['INS', 'LAA']",['Winter 2020']
,,,,,
SPAN,330,The Invention of the Modern Novel: Cervantes’ ,Prerequisites: Spanish 205 or above,[],['Winter 2020']
,,,,,
SPAN,331,Baroque Desires,Prerequisites: Spanish 205 or above,"['INS', 'LAA']",[]
,,,,,
SPAN,349,Madrid Program: Theory and Practice of Urban Life,Prerequisites: Spanish 205 or above,[],['Fall 2019']
,,,,,
SPAN,356,The Political and Cultural History of the Cuban Revolution,Prerequisites: Spanish 205 or above,[],['Fall 2019']
,,,,,
SPAN,358,The Spanish Civil War,Prerequisites: Spanish 205 or above,[],[]
,,,,,
SPAN,360,Race and Nation in Caribbean Literature,Prerequisites: Spanish 205 or above,"['HUM', 'INS']",['Spring 2020']
,,,,,
SPAN,366,Jorge Luis Borges: Less a Man Than a Vast and Complex Literature,Prerequisites: Spanish 205 or above,"['INS', 'LAA']",[]
,,,,,
SPAN,371,Yours Truly: The Body of the Letter,Prerequisites: Spanish 205 or above,"['INS', 'LAA']",[]
,,,,,
SPAN,376,Mexico City: The City as Protagonist,Prerequisites: Spanish 205 or above,"['HUM', 'INS']",['Spring 2020']
,,,,,
SPAN,377,History and Subjectivity in Latin American Poetry,Prerequisites: Spanish 205 ,"['INS', 'LAA']",[]
,,,,,
SPAN,400,Integrative Exercise,None,"['INS', 'LAA']","['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
DANC,107,Ballet I,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020', 'Fall 2019', 'Spring 2020']"
,,,,,
DANC,115,Cultures of Dance,None,"['HUM', 'INS']",['Fall 2019']
,,,,,
DANC,147,Moving Anatomy,None,['ARP'],"['Spring 2020', 'Winter 2020', 'Spring 2020']"
,,,,,
DANC,148,Modern Dance I: Technique and Theory,None,['ARP'],"['Winter 2020', 'Spring 2020', 'Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
DANC,150,Contact Improvisation,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Fall 2019']"
,,,,,
DANC,158,Contemporary Dance Forms I,None,['ARP'],['Fall 2019']
,,,,,
DANC,190,Fields of Performance,None,['ARP'],[]
,,,,,
DANC,200,Modern Dance II: Technique and Theory,None,['ARP'],"['Fall 2019', 'Spring 2020', 'Spring 2020']"
,,,,,
DANC,205,Winter Dance,None,['ARP'],['Winter 2020']
,,,,,
DANC,206,Spring Dance,Prerequisites: Dance 205 or 215,['ARP'],['Spring 2020']
,,,,,
DANC,207,Site Specific Performance Project,Prerequisites: Instructor Permission,['ARP'],[]
,,,,,
DANC,208,Ballet II,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020', 'Winter 2020']"
,,,,,
DANC,210,Contemporary Dance Forms II,None,['ARP'],"['Winter 2020', 'Spring 2020']"
,,,,,
DANC,215,"Winter Dance, Student Choreography",Prerequisites: Dance 205,['ARP'],['Winter 2020']
,,,,,
DANC,253,Movement for the Performer,None,['ARP'],['Winter 2020']
,,,,,
DANC,266,Reading The Dancing Body: Topics in Dance History,None,"['IDS', 'HUM']",['Spring 2020']
,,,,,
DANC,268,The Body as Choreographer,None,[],"['Winter 2020', 'Winter 2020']"
,,,,,
DANC,295,Dance Lab,None,['ARP'],"['Fall 2019', 'Spring 2020']"
,,,,,
DANC,300,Modern Dance III: Technique and Theory,None,['ARP'],"['Fall 2019', 'Winter 2020']"
,,,,,
DANC,301,Contemporary Styles and Techniques: West African Dance,Prerequisites: Some previous dance experience.,['ARP'],"['Fall 2019', 'Spring 2020', 'Spring 2020']"
,,,,,
DANC,309,Ballet III,None,['ARP'],['Spring 2020']
,,,,,
DANC,310,Contemporary Dance Forms III,None,['ARP'],['Spring 2020']
,,,,,
DANC,315,Reading The Dancing Body: Topics in Dance History,None,['ARP'],[]
,,,,,
DANC,350,Semaphore Repertory Dance Company,Prerequisites: Audition required,"['IDS', 'HUM']","['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
THEA,110,Beginning Acting,None,['ARP'],[]
,,,,,
THEA,115,Principles of Design,None,['ARP'],[]
,,,,,
THEA,185,The Speaking Voice,None,['ARP'],[]
,,,,,
THEA,190,Carleton Players Production,None,['ARP'],[]
,,,,,
THEA,195,Acting Shakespeare,None,['ARP'],[]
,,,,,
THEA,199,Theater Practicum,None,['ARP'],[]
,,,,,
THEA,225,Theater History and Theory,None,['ARP'],[]
,,,,,
THEA,226,Avant-garde Theater and Performance,None,"['WRC', 'LAA']",[]
,,,,,
THEA,229,Makeup Design,None,['LAA'],[]
,,,,,
THEA,234,Lighting Design for the Performing Arts,None,['ARP'],[]
,,,,,
THEA,237,Scenic Design for the Performing Arts,None,['ARP'],[]
,,,,,
THEA,238,Costume Design for Theater,None,['ARP'],[]
,,,,,
THEA,239,Topics in Theater: Costume Design,None,['ARP'],[]
,,,,,
THEA,242,Modern American Drama,None,['ARP'],[]
,,,,,
THEA,245,Directing,None,"['WRC', 'LAA']",[]
,,,,,
THEA,246,Playwriting,None,['ARP'],[]
,,,,,
THEA,251,Top Girls: Women Playwrights,None,['ARP'],[]
,,,,,
THEA,256,Costume Construction,None,['LAA'],[]
,,,,,
THEA,312,Topics in Theater,None,['ARP'],[]
,,,,,
THEA,320,Live Performance and Digital Media,None,['ARP'],[]
,,,,,
THEA,345,Devised Theater and Collective Creation,None,['ARP'],[]
,,,,,
THEA,400,Integrative Exercise,None,['ARP'],[]
,,,,,
WGST,110,Introduction to Women’s and Gender Studies,None,['HUM'],"['Winter 2020', 'Spring 2020']"
,,,,,
WGST,112,Introduction to LGBT/Queer Studies,None,"['IDS', 'HUM']",['Fall 2019']
,,,,,
WGST,130,Politics of Sex,None,['IDS'],[]
,,,,,
WGST,140,Politics of Women’s Health,None,['SOC'],['Fall 2019']
,,,,,
WGST,180,Power and Desire: Gender Relations in the Middle East,None,"['WRC', 'SOC', 'INS']",[]
,,,,,
WGST,200,"Gender, Power and the Pursuit of Knowledge",None,"['SOC', 'INS']",['Fall 2019']
,,,,,
WGST,234,Feminist and Queer Theory,None,"['WRC', 'IDS', 'HUM']",['Spring 2020']
,,,,,
WGST,240,"Gender, Globalization and War",None,['SOC'],['Spring 2020']
,,,,,
WGST,241,India Program: Gender & Sexuality in India,None,"['SOC', 'INS']",[]
,,,,,
WGST,243,Women’s and Gender Studies in Europe Program: Situated Feminisms: Socio-Political Systems and Gender Issues Across Europe,Prerequisites: Acceptance into the WGST Europe Program required,['INS'],['Fall 2019']
,,,,,
WGST,244,Women’s & Gender Studies in Europe Program: Cross-Cultural Feminist Methodologies,Prerequisites: Acceptance into the WGST Europe OCS Program required,['INS'],['Fall 2019']
,,,,,
WGST,310,Asian Mystiques Demystified,None,"['HUM', 'INS']",[]
,,,,,
WGST,325,"Women’s & Gender Studies in Europe Program: Continental Feminist, Queer, Trans* Theories",Prerequisites: Acceptance into the WGST Europe OCS program required,['INS'],['Fall 2019']
,,,,,
WGST,389,"Race, Gender, and Sexuality in Popular Culture",Prerequisites: Women’s and Gender Studies 110 or 112 or Cinema and Media Studies 110 or instructor consent,"['WRC', 'IDS', 'HUM']",['Winter 2020']
